ID,Dictionary
0,AM2
1,AM2+
2,AM3
3,AM3+
4,AM4
5,FM1
6,FM2
7,FM2+
8,LGA1150
9,LGA1151
10,LGA1155
11,LGA1156
12,LGA1200
13,LGA1366
14,LGA2011
15,LGA2011-3
16,LGA2066
17,LGA775
18,LGA1700
19,sTR4
20,sTRX4
21,G34
22,LGA3647
23,LGA1356
24,LGA2011-3 Narrow
25,AM1
26,LGA771
27,C32
